152	246	29	51
152	247	28	51
153	245	28	50
153	246	28	51
152	245	28	51
153	247	29	50
153	245	28	50
153	247	28	51
153	245	28	51
152	244	28	51
153	246	28	51
152	245	28	51
152	246	29	51
153	245	28	50
153	247	28	50
152	245	28	51
152	246	29	51
152	244	28	51
153	247	28	51
153	245	28	51
152	246	28	51
153	246	28	51
152	246	28	51
153	246	29	51
153	245	28	51
152	246	29	51
153	246	29	51
153	245	28	51
152	247	29	51
152	245	29	51
153	247	29	50
153	245	28	51
153	246	29	51
152	245	28	51
153	247	28	50
152	245	29	51
153	247	28	50
152	245	29	51
153	246	29	50
152	245	28	50
152	246	29	51
152	244	29	51
153	246	29	51
152	244	29	51
153	247	29	50
153	244	28	51
153	246	28	50
152	244	28	51
153	246	29	51
152	246	28	51
152	247	29	51
152	245	29	51
153	246	29	51
152	244	28	51
153	247	29	50
153	245	28	50
153	246	29	51
152	244	28	51
153	246	28	50
152	245	28	50
153	246	28	51
152	244	28	50
153	247	28	50
152	245	29	51
152	246	29	52
152	244	28	51
152	247	29	50
152	245	29	51
152	247	29	50
153	245	28	51
153	245	28	50
152	247	28	50
153	245	28	51
153	246	28	50
153	245	28	50
152	246	29	51
152	246	29	51
153	245	28	51
153	247	28	50
153	245	28	51
152	246	28	51
152	245	28	51
153	247	29	51
153	245	28	51
153	247	29	50
153	245	28	51
152	247	29	51
152	245	28	51
152	247	29	51
153	245	28	51
153	246	28	50
153	245	28	51
153	246	29	51
152	244	28	51
153	246	28	51
152	246	28	51
152	245	28	51
152	247	29	50
152	245	28	51
153	246	29	50
152	245	28	51
152	246	29	51
153	245	29	51
153	246	28	51
153	247	29	51
153	245	28	51
153	246	28	51
152	245	28	51
153	246	28	51
153	245	28	51
153	246	28	51
152	245	28	50
153	246	28	51
152	244	28	50
153	246	28	51
152	245	28	51
153	247	29	50
152	245	28	51
153	247	28	50
152	245	28	51
152	246	29	51
153	246	28	51
152	246	28	51
152	245	28	51
153	246	29	51
152	243	28	51
153	246	28	51
152	244	28	51
153	246	28	51
153	246	28	51
153	246	28	51
152	245	28	51
152	246	29	51
152	245	28	51
152	247	29	51
152	245	29	51
152	247	29	50
152	245	28	51
152	246	29	50
152	245	28	50
152	247	29	51
152	245	28	51
152	246	28	51
153	245	28	50
153	246	28	51
152	247	29	51
153	245	28	51
152	246	29	51
152	245	28	51
153	246	28	50
153	245	28	50
153	246	28	51
153	244	28	51
153	247	28	50
152	245	28	50
152	247	28	51
152	244	28	51
153	246	29	51
152	246	28	52
152	245	28	50
153	246	29	50
152	245	28	50
153	247	29	51
152	245	28	51
152	246	29	51
152	245	28	52
152	247	29	51
153	245	29	51
153	246	28	50
152	245	28	51
153	247	29	50
152	245	28	51
153	247	28	50
152	245	28	51
152	246	29	50
152	246	28	50
153	247	28	51
152	245	28	51
153	247	29	50
152	245	29	51
153	246	29	51
152	245	28	51
152	247	29	50
152	245	29	51
152	244	28	51
153	246	28	50
152	245	28	50
153	246	29	51
152	245	28	51
153	247	28	51
152	245	28	51
153	247	28	50
152	245	28	51
152	247	29	50
152	245	28	51
153	247	29	50
152	244	28	51
153	246	28	51
152	244	28	50
153	246	28	50
153	246	29	51
153	246	28	51
153	246	28	51
153	246	28	51
153	247	28	51
152	245	28	51
152	246	29	51
152	245	28	51
152	247	29	51
152	245	28	51
152	246	29	51
153	246	28	51
153	245	28	51
153	246	28	51
152	245	28	51
152	247	28	50
152	245	29	51
153	246	28	50
153	246	28	51
152	244	28	51
153	246	28	51
152	246	28	51
152	247	28	50
152	245	28	51
152	247	29	50
152	245	29	51
152	247	29	50
152	245	28	51
153	247	28	50
152	245	28	51
152	246	29	51
153	246	28	51
153	245	28	51
153	247	28	50
153	245	28	51
153	246	28	50
152	245	28	51
153	246	29	51
153	245	28	50
153	247	28	50
153	245	28	51
152	247	28	51
153	245	28	51
152	246	29	50
152	245	28	51
153	246	28	51
152	245	28	51
153	246	28	50
152	246	29	51
152	245	28	51
152	247	28	50
153	245	28	51
152	246	28	51
153	247	28	51
152	245	29	51
152	247	29	50
152	245	28	51
152	246	29	51
153	245	28	51
152	247	29	51
153	245	28	51
152	247	29	50
152	245	28	51
152	247	29	51
152	244	29	51
152	247	29	51
153	245	28	51
152	247	29	51
152	245	29	51
153	247	29	51
152	245	28	51
153	247	28	50
152	245	28	51
152	247	29	50
152	244	28	51
153	245	29	51
152	246	28	51
152	245	28	51
152	246	29	51
153	246	29	51
153	245	28	51
153	246	29	50
152	245	29	51
153	247	29	51
152	245	28	51
153	247	28	51
153	245	28	51
153	246	29	51
152	245	29	51
152	247	29	51
